image_name,original_num_detections,inpainted_num_detections,detection_drop,detection_removal_rate,original_avg_confidence,inpainted_avg_confidence,avg_confidence_drop,original_max_confidence,inpainted_max_confidence,max_confidence_drop,all_detections_removed,partial_removal
012403dc87252ad4_jpg.rf.2ce068708cca26257f0e786664c84b0a.jpg,1,2,-1,-1.0,0.8565856218338013,0.55767622590065,0.29890939593315125,0.8565856218338013,0.8371270895004272,0.019458532333374023,0,0
052d2bdc3c1808f9_jpg.rf.b7ab1c22743cda5b4e43edd36e004a65.jpg,1,1,0,0.0,0.8647702932357788,0.7462701797485352,0.11850011348724365,0.8647702932357788,0.7462701797485352,0.11850011348724365,0,0
0ea2787c3a9881ce_jpg.rf.413d32461c827cabe54deff12150b0a5.jpg,1,1,0,0.0,0.8518886566162109,0.2683456242084503,0.5835430324077606,0.8518886566162109,0.2683456242084503,0.5835430324077606,0,0
1e715fab6d21ae93_jpg.rf.019b44ce6e15059da13c86ba02842b7a.jpg,1,1,0,0.0,0.7901040315628052,0.5297095775604248,0.26039445400238037,0.7901040315628052,0.5297095775604248,0.26039445400238037,0,0
2690a5f91b144c5d_jpg.rf.233464ceb0aa8410f3e4742fa700b539.jpg,1,1,0,0.0,0.5550598502159119,0.7232124209403992,-0.1681525707244873,0.5550598502159119,0.7232124209403992,-0.1681525707244873,0,0
28152607_357060688108880_6719649103946448896_n_jpg.rf.bcc8d5a32fe3536f977e0ee26a3e799c.jpg,2,2,0,0.0,0.6340804100036621,0.4276241213083267,0.2064562886953354,0.8104066848754883,0.44078466296195984,0.36962202191352844,0,0
2_left_frame1520_jpg.rf.b018c8345ab79d15a6bc31dd8c9d5c29.jpg,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2_left_frame1610_jpg.rf.21e5d1b950c00785c212504e913d3e9c.jpg,1,0,1,1.0,0.8631097674369812,0.0,0.8631097674369812,0.8631097674369812,0.0,0.8631097674369812,1,0
55f50dcd1355caf5_jpg.rf.cd5e961966605bf1b6e814a3c028e551.jpg,1,3,-2,-2.0,0.6873286366462708,0.4859081705411275,0.20142046610514325,0.6873286366462708,0.5443068146705627,0.143021821975708,0,0
5c196cbc97a5126d7f0ee8a7be09453e_jpg.rf.952883c7e237dd6d3341cf3218ac7af6.jpg,1,0,1,1.0,0.8729865550994873,0.0,0.8729865550994873,0.8729865550994873,0.0,0.8729865550994873,1,0
64c6a343cb3e03ae_jpg.rf.32894d1c98f7eac57e4d9c088fbe349b.jpg,2,4,-2,-1.0,0.6259763091802597,0.4287082850933075,0.1972680240869522,0.7909230589866638,0.705978512763977,0.08494454622268677,0,0
7445b2ff0983a501_jpg.rf.3a885ec40731fde952492dcd90770afc.jpg,1,1,0,0.0,0.8589681386947632,0.7285907864570618,0.13037735223770142,0.8589681386947632,0.7285907864570618,0.13037735223770142,0,0
760961d593750514_jpg.rf.75d756292ef0ef5f1105e260a38b986b.jpg,1,2,-1,-1.0,0.8319812417030334,0.621782973408699,0.2101982682943344,0.8319812417030334,0.8149968981742859,0.01698434352874756,0,0
831a4c1638a4dc07_jpg.rf.677672b99caf72fcd69b67362f1a6bfd.jpg,1,0,1,1.0,0.87734454870224,0.0,0.87734454870224,0.87734454870224,0.0,0.87734454870224,1,0
930f696ea1a6a99d_jpg.rf.c293547f1ac9f436f39fe2c176eea741.jpg,2,1,1,0.5,0.5683707296848297,0.7625208497047424,-0.19415012001991272,0.8104528188705444,0.7625208497047424,0.047931969165802,0,1
9d807b0f20e78202_jpg.rf.87f986d3258c2d11d67293730ff18dec.jpg,1,2,-1,-1.0,0.8892759680747986,0.8217901587486267,0.06748580932617188,0.8892759680747986,0.8990617990493774,-0.009785830974578857,0,0
Duke1.jpg,1,1,0,0.0,0.8431788682937622,0.7761752605438232,0.06700360774993896,0.8431788682937622,0.7761752605438232,0.06700360774993896,0,0
Duke2.jpg,2,1,1,0.5,0.5767771750688553,0.7658681273460388,-0.18909095227718353,0.8730394244194031,0.7658681273460388,0.10717129707336426,0,1
Duke3.jpg,1,0,1,1.0,0.7090568542480469,0.0,0.7090568542480469,0.7090568542480469,0.0,0.7090568542480469,1,0
Duke4.jpg,1,1,0,0.0,0.25158053636550903,0.5393387079238892,-0.2877581715583801,0.25158053636550903,0.5393387079238892,-0.2877581715583801,0,0
